ensembl_gene_id,shCon,shMLL1,shNRF2,shUTX
ENSG00000170689,4.932808884,5.373468768,5.093528562,3.907168789
ENSG00000170703,6.403890401,6.325983154,6.283985223,6.370544312
ENSG00000170734,4.011431318,3.629600691,4.087939481,3.871027532
ENSG00000170745,4.368078164,4.603907145,4.848735279,5.084602943
ENSG00000170776,4.701603855,4.235636384,4.696798923,5.131185447
ENSG00000170790,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000170832,3.223889649,3.492278272,3.160411719,2.886328815
ENSG00000170835,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000170836,5.017085828,5.416809128,5.354448539,5.499954769
ENSG00000170848,3.223889649,2.663751803,3.088956885,1.951487479
ENSG00000170852,-0.785809199,0.881020181,-1.171245043,-0.923625457
ENSG00000170860,6.756739902,6.684274597,6.990684037,6.518061749
ENSG00000170871,5.657427912,5.985694188,6.310404916,6.321170524
ENSG00000170876,0.889142228,0.881020181,2.295271556,1.805935849
ENSG00000170881,1.768417283,1.424659038,0.67459429,1.008537644
ENSG00000170915,4.233636228,3.989947278,3.472624796,3.611066393
ENSG00000170921,4.255152721,4.587142214,4.919096004,4.687446082
ENSG00000170927,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000170929,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000170946,1.643451122,1.929142681,1.794239672,2.261729738
ENSG00000170949,4.048872369,3.842345801,3.56329519,3.024356861
ENSG00000170953,4.454318491,4.436179189,4.789866617,3.399010822
ENSG00000170954,3.778684153,4.027712822,3.713393014,3.209410607
ENSG00000170956,8.046902096,8.340853416,8.513802016,8.410812559
ENSG00000171017,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000171045,-2.680284941,-2.680284941,-0.765985083,-2.680284941
ENSG00000171055,1.35544935,2.302192112,2.115169379,1.880546451
ENSG00000171060,5.578550659,6.165848509,5.716360189,6.065378013
ENSG00000171103,-2.680284941,-2.680284941,-1.736849044,-1.549634774
ENSG00000171105,3.998731881,4.158297466,4.471845034,4.986667375
ENSG00000171109,-1.749770001,-1.753980055,-1.736849044,-2.680284941
ENSG00000171119,0.363698052,-0.220325737,-0.765985083,0.344290701
ENSG00000171124,2.96130828,3.474156141,3.335277174,3.736888241
ENSG00000171130,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000171133,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000171136,4.99806968,4.798519136,5.031356131,4.63453241
ENSG00000171148,5.401730671,5.738632269,5.535568372,5.52342895
ENSG00000171150,3.605233319,3.884121323,3.877881414,3.795909937
ENSG00000171160,3.110418555,3.545317606,2.879058215,3.815059181
ENSG00000171169,4.189615936,5.051675856,5.696465203,5.343896853
ENSG00000171174,6.418267061,6.39503535,6.430891125,6.321170524
ENSG00000171189,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171202,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171208,3.865181994,4.769091967,4.303187358,5.1463846
ENSG00000171223,4.073303919,4.34936601,4.159443495,3.833957578
ENSG00000171236,6.503890952,6.571604491,6.359307247,4.091220747
ENSG00000171241,5.430384579,5.692352306,5.743760152,5.433359062
ENSG00000171243,-0.47119825,-2.680284941,-2.680284941,-1.549634774
ENSG00000171291,0.363698052,0.766556945,1.11915879,-0.923625457
ENSG00000171295,5.084742675,4.769091967,5.018593539,4.986667375
ENSG00000171298,4.959268495,5.057773204,5.49468107,4.697799855
ENSG00000171302,2.824076509,2.756640091,3.13698448,2.650844827
ENSG00000171307,4.338146446,4.723794214,4.75950628,4.510804092
ENSG00000171310,-0.21306264,0.35590515,0.387495308,-0.154643054
ENSG00000171311,5.126201634,5.303350886,5.170543238,5.176310798
ENSG00000171314,-2.680284941,-0.220325737,0.028700556,-0.488494342
ENSG00000171360,0.195827878,0.642223487,-1.171245043,1.008537644
ENSG00000171365,-0.21306264,0.506155561,-0.449955477,-0.488494342
ENSG00000171368,2.538428299,1.818582202,3.395748242,3.611066393
ENSG00000171385,1.989921838,2.382116755,2.4927588,2.849654963
ENSG00000171396,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171403,4.905854912,5.753734788,6.081050938,5.698621671
ENSG00000171421,7.433559349,7.11688551,7.237815984,7.457137818
ENSG00000171425,2.880545071,1.759953289,2.416976153,1.135834808
ENSG00000171431,3.223889649,3.677904002,3.790492151,4.075425921
ENSG00000171433,6.154805249,6.28758483,6.349148871,5.978874568
ENSG00000171435,6.227359301,6.117047004,6.489873114,6.321170524
ENSG00000171443,6.640964695,6.428360337,6.187509377,6.198935919
ENSG00000171453,4.276353024,5.063844891,5.254580301,5.131185447
ENSG00000171456,9.413273448,9.419576004,9.207474093,9.327066797
ENSG00000171462,-2.680284941,-0.792289112,-0.765985083,-2.680284941
ENSG00000171466,4.085366273,4.19195162,4.841506728,4.872484876
ENSG00000171467,4.348192843,4.937272938,5.447848875,4.768267471
ENSG00000171475,9.6312971,10.04681211,9.805836323,9.886962122
ENSG00000171490,5.010774921,5.308473905,5.170543238,5.198354983
ENSG00000171492,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171502,6.367309187,6.497279857,6.246165491,5.895873074
ENSG00000171522,5.342656858,7.015587373,5.89805553,5.183696348
ENSG00000171530,-0.21306264,1.178296395,0.538174699,1.135834808
ENSG00000171551,-1.749770001,-1.194443566,-1.736849044,-2.680284941
ENSG00000171566,2.794991163,2.631410723,2.633335262,2.922093469
ENSG00000171574,3.40804233,3.856405813,3.729145988,3.611066393
ENSG00000171587,0.514055174,0.188168011,0.67459429,0.116285753
ENSG00000171595,0.363698052,0.98706569,1.020192133,-0.154643054
ENSG00000171603,0.995240859,0.35590515,1.669162374,0.344290701
ENSG00000171606,1.094068462,1.818582202,0.913933208,1.555718459
ENSG00000171611,4.553169534,4.18082057,3.919667953,4.282214218
ENSG00000171617,4.387693119,4.841564166,5.313238139,5.323982704
ENSG00000171634,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171643,0.514055174,-0.792289112,-0.449955477,-0.923625457
ENSG00000171659,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171680,4.416624403,5.407289829,5.716360189,5.402041277
ENSG00000171720,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000171735,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000171747,1.506624973,1.759953289,1.794239672,1.360998452
ENSG00000171757,5.20570789,5.111519837,5.605513267,5.683071922
ENSG00000171763,5.578550659,5.599271803,5.830291376,3.993748881
ENSG00000171766,8.208656359,8.357631943,8.33747403,8.050789304
ENSG00000171786,-0.785809199,-0.478146429,1.4585173,-1.549634774
ENSG00000171791,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171793,6.151940506,6.099421081,6.411495968,6.227802283
ENSG00000171806,4.426140656,4.708373296,4.912212355,4.463044436
ENSG00000171812,8.69593241,8.532004574,8.470528016,8.375775426
ENSG00000171815,4.397401487,4.146902667,4.696798923,3.924905473
ENSG00000171817,-1.749770001,-1.753980055,-2.680284941,-0.923625457
ENSG00000171819,4.407044961,4.491281911,5.170543238,5.198354983
ENSG00000171824,9.080772613,9.337376861,9.429812125,9.540208585
ENSG00000171843,3.686667635,3.73989122,3.90587315,3.776503098
ENSG00000171847,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171848,3.933501721,4.158297466,4.344681757,5.330651343
ENSG00000171853,2.734999946,3.299917743,3.56329519,3.399010822
ENSG00000171858,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000171863,2.907971575,1.818582202,2.698799621,2.08369099
ENSG00000171872,5.521984848,5.444995864,6.015117583,5.812575
ENSG00000171873,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000171877,4.024019942,6.31329693,4.124134435,4.075425921
ENSG00000171885,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171916,-1.749770001,0.35590515,1.020192133,0.541130891
ENSG00000171928,5.504124168,5.397707302,5.254580301,5.26949395
ENSG00000171931,-2.680284941,-2.680284941,-1.736849044,-1.549634774
ENSG00000171942,-2.680284941,-2.680284941,-1.171245043,-2.680284941
ENSG00000171944,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171953,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000171954,6.832050036,7.290033528,7.265086766,7.130188285
ENSG00000171960,3.201898197,4.100401569,4.672562688,4.568362695
ENSG00000171962,6.016758951,6.204834314,6.015117583,5.995756253
ENSG00000171970,3.012743216,3.677904002,3.598025747,3.399010822
ENSG00000171989,-0.785809199,-0.001668967,0.67459429,0.714310345
ENSG00000171992,8.009409206,7.7637174,7.889099943,6.597625487
ENSG00000172006,4.20074757,3.977135834,4.07566985,2.991068032
ENSG00000172007,0.005820428,-0.478146429,0.538174699,-0.154643054
ENSG00000172009,9.326690767,9.314005761,9.166119846,9.116977618
ENSG00000172037,3.012743216,3.645882153,3.183464605,4.254426645
ENSG00000172046,4.426140656,5.087879287,5.18774683,5.068735097
ENSG00000172053,-2.680284941,-2.680284941,-0.765985083,-1.549634774
ENSG00000172057,9.975518511,10.25434543,10.61381289,10.44164958
ENSG00000172058,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172059,3.851121049,4.169602971,4.012705876,3.833957578
ENSG00000172061,4.073303919,4.135417151,3.631939839,3.942426746
ENSG00000172062,7.9660312,8.15782976,8.215563792,8.343992061
ENSG00000172081,7.925508129,7.414040918,7.208615793,6.399377347
ENSG00000172113,1.989921838,2.302192112,2.698799621,3.150324699
ENSG00000172116,2.794991163,3.828147415,4.038222157,4.026976615
ENSG00000172123,-1.749770001,-1.753980055,-2.680284941,-1.549634774
ENSG00000172139,6.826670879,7.152932751,6.716195586,6.589307672
ENSG00000172172,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000172197,6.971812718,6.757278637,7.174504017,6.734666329
ENSG00000172201,4.491052751,2.756640091,4.375037659,2.812024476
ENSG00000172239,8.96313173,9.033746182,8.744446705,8.973619808
ENSG00000172244,5.878027887,5.979283776,5.873458549,5.739286477
ENSG00000172247,5.661462254,5.819805375,5.414137635,5.205628823
ENSG00000172262,7.185802225,7.391285205,7.481662549,7.783070517
ENSG00000172270,11.92652697,11.85606654,11.73627396,11.48910154
ENSG00000172273,-1.749770001,-1.753980055,-2.680284941,-1.549634774
ENSG00000172315,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172320,0.889142228,1.568253443,1.532202963,1.644034816
ENSG00000172324,7.707735803,8.296422391,8.471698996,8.195723324
ENSG00000172331,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000172339,7.383148264,6.993491442,7.244682159,7.565701952
ENSG00000172340,-0.47119825,-2.680284941,-1.171245043,-0.923625457
ENSG00000172346,6.907025341,6.177095225,6.80062333,7.087515697
ENSG00000172349,5.645256752,5.956620328,5.716360189,5.076690836
ENSG00000172350,3.808096773,5.25640619,5.618258632,5.859444119
ENSG00000172362,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000172365,-1.749770001,-1.753980055,-0.765985083,-2.680284941
ENSG00000172366,3.445958386,3.004043771,2.633335262,2.73368438
ENSG00000172367,-0.47119825,-2.680284941,-0.449955477,-2.680284941
ENSG00000172375,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172382,2.96130828,3.258164511,3.744728809,3.150324699
ENSG00000172403,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000172404,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000172410,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172421,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000172425,6.248968913,5.940211368,5.770649413,4.844800341
ENSG00000172426,-2.680284941,-0.792289112,-0.765985083,-0.154643054
ENSG00000172428,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172432,-2.680284941,-2.680284941,-2.680284941,-0.488494342
ENSG00000172456,-1.188733326,-0.792289112,-1.171245043,-0.488494342
ENSG00000172458,-2.680284941,-2.680284941,-0.449955477,-2.680284941
ENSG00000172461,-0.785809199,-0.792289112,-1.736849044,-2.680284941
ENSG00000172476,-0.47119825,0.766556945,-0.449955477,-0.154643054
ENSG00000172478,-0.21306264,-0.478146429,1.020192133,0.541130891
ENSG00000172482,1.643451122,0.881020181,1.4585173,1.135834808
ENSG00000172493,-0.21306264,-2.680284941,-0.190866838,-0.923625457
ENSG00000172508,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172519,1.643451122,-0.792289112,2.761421936,0.116285753
ENSG00000172530,3.670744356,4.076576608,3.434698521,3.632813582
ENSG00000172543,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172578,5.490582036,6.011054743,6.359307247,6.231370304
ENSG00000172594,-2.680284941,-2.680284941,-1.171245043,-1.549634774
ENSG00000172613,7.228578296,6.999839172,7.115795091,6.993991591
ENSG00000172663,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172667,0.363698052,1.424659038,1.532202963,1.135834808
ENSG00000172687,3.638360653,3.964209602,3.960278168,3.497123358
ENSG00000172689,-2.680284941,-2.680284941,-1.171245043,-2.680284941
ENSG00000172725,0.195827878,-1.194443566,-0.765985083,-2.680284941
ENSG00000172732,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172733,3.638360653,3.562572738,3.415354827,3.716665284
ENSG00000172742,-2.680284941,-2.680284941,-0.765985083,-2.680284941
ENSG00000172752,6.386934529,6.163023077,6.144102271,6.173195192
ENSG00000172757,8.739043015,8.938240308,8.798175129,8.662151094
ENSG00000172766,1.186558019,2.382116755,2.115169379,2.019103039
ENSG00000172769,-1.749770001,-1.753980055,-1.171245043,-1.549634774
ENSG00000172771,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000172772,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000172775,6.256989791,6.378079672,6.349148871,5.909300225
ENSG00000172785,5.825060058,5.787148275,5.579679686,5.574889674
ENSG00000172794,5.75504903,5.513143615,5.466764571,5.262535846
ENSG00000172803,8.264759875,8.287369592,8.030098357,7.817898431
ENSG00000172818,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172819,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000172828,7.98788323,8.166319927,8.018927505,7.490275571
ENSG00000172831,-2.680284941,-2.680284941,0.538174699,-1.549634774
ENSG00000172840,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000172845,4.338146446,4.544357221,4.544869979,5.100298159
ENSG00000172867,4.807341001,4.603907145,4.696798923,4.70807985
ENSG00000172888,3.865181994,4.027712822,4.364989827,3.852611615
ENSG00000172889,5.023369249,5.27222476,5.443080944,5.376488166
ENSG00000172890,2.907971575,2.843907801,2.879058215,2.812024476
ENSG00000172915,-0.21306264,0.188168011,0.028700556,0.868911725
ENSG00000172927,-2.680284941,-2.680284941,-1.171245043,-2.680284941
ENSG00000172936,-2.680284941,-2.680284941,-1.171245043,-2.680284941
ENSG00000172939,4.857438666,5.157669596,5.419002023,5.343896853
ENSG00000172940,5.160813604,5.680546567,5.344255773,5.974623099
ENSG00000172943,4.317841306,5.008257255,5.276187372,5.470064514
ENSG00000172954,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000172955,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000172985,6.73009671,7.169920643,7.217019186,7.386888711
ENSG00000172986,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000172987,3.287921482,3.029086574,3.729145988,4.091220747
ENSG00000172992,0.650210595,1.424659038,1.4585173,0.541130891
ENSG00000173011,5.599729532,6.0015967,5.952750623,5.957490819
ENSG00000173013,0.995240859,-0.220325737,0.538174699,-0.923625457
ENSG00000173020,-0.785809199,-0.792289112,0.538174699,-2.680284941
ENSG00000173039,10.06141854,10.59817024,9.666546242,9.943253698
ENSG00000173040,1.643451122,0.506155561,0.67459429,0.344290701
ENSG00000173041,1.643451122,0.98706569,0.538174699,0.344290701
ENSG00000173064,7.456959271,6.638223647,6.903127592,6.245554793
ENSG00000173065,4.048872369,4.55301633,4.848735279,4.450853327
ENSG00000173083,8.726100106,8.814515198,8.851774199,9.038702916
ENSG00000173085,1.768417283,1.424659038,1.669162374,1.555718459
ENSG00000173093,8.588794177,8.268434691,8.232932616,8.155911859
ENSG00000173114,-0.785809199,-2.680284941,-1.736849044,-2.680284941
ENSG00000173120,8.947108942,8.692952649,8.695672127,8.245976495
ENSG00000173124,5.565692475,6.284988235,7.33624238,7.316406647
ENSG00000173137,5.227641785,5.033227654,4.631241621,4.63453241
ENSG00000173145,4.732613443,5.24576329,5.989185649,5.569261628
ENSG00000173156,5.539627113,5.526395222,5.833938385,4.961108251
ENSG00000173163,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000173166,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000173171,5.724523046,5.578216988,6.120406489,5.262535846
ENSG00000173175,4.724923308,3.66198192,4.499664339,2.562957301
ENSG00000173200,2.606971575,2.342707836,2.295271556,1.360998452
ENSG00000173207,0.514055174,1.874921278,2.850536115,1.727255234
ENSG00000173208,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000173210,1.506624973,2.494268933,2.599454345,2.849654963
ENSG00000173214,5.307045989,5.449640574,4.966383265,5.376488166
ENSG00000173226,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000173227,8.57602737,8.944012563,8.894312656,8.832161232
ENSG00000173230,2.765307357,2.17333514,3.250492202,1.805935849
ENSG00000173239,6.9603964,7.188101227,7.520654098,7.479814072
ENSG00000173253,3.717996454,3.474156141,4.063294975,2.956992917
ENSG00000173258,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000173273,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000173302,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000173320,1.937651769,2.302192112,2.115169379,2.692859103
ENSG00000173327,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000173335,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000173338,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000173402,-1.188733326,-0.478146429,-1.736849044,-1.549634774
ENSG00000173404,4.709418962,4.491281911,3.919667953,3.871027532
ENSG00000173409,5.281060502,5.582452605,5.354448539,5.667352746
ENSG00000173418,6.492612858,6.490534188,6.344042733,6.100919945
ENSG00000173421,0.774617096,-0.792289112,1.020192133,-0.923625457
ENSG00000173432,5.709014374,6.093497592,6.267898011,7.512440838
ENSG00000173436,3.554070861,3.884121323,4.571328709,4.167700668
ENSG00000173442,-0.21306264,0.98706569,0.028700556,0.714310345
ENSG00000173452,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000173467,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000173473,5.513082147,5.882982193,6.008678167,6.331181386
ENSG00000173480,2.538428299,3.629600691,3.598025747,3.347333429
ENSG00000173482,1.989921838,2.302192112,2.4927588,2.516920666
ENSG00000173517,7.318190625,7.274410079,7.332380027,7.152942983
ENSG00000173530,6.957117933,5.033227654,5.433497548,3.871027532
ENSG00000173535,4.52687485,5.063844891,4.78233622,5.108082197
ENSG00000173540,7.595190197,7.429406353,7.371800957,7.421660199
ENSG00000173545,8.05689095,7.575742038,7.866130592,7.732350695
ENSG00000173546,7.033815285,7.463104566,7.736715382,7.323110316
ENSG00000173548,6.556831427,6.290176759,6.305159541,6.045247468
ENSG00000173559,-0.47119825,-2.680284941,-2.680284941,-0.923625457
ENSG00000173567,-0.785809199,-0.220325737,0.219223228,-0.923625457
ENSG00000173572,9.384274207,9.305703579,8.861187255,9.193511418
ENSG00000173578,0.650210595,1.698840489,3.039275219,3.119848796
ENSG00000173581,5.137831467,4.235636384,4.767156471,3.088715192
ENSG00000173588,-2.680284941,-2.680284941,-2.680284941,-0.923625457
ENSG00000173611,6.057129389,6.404635582,6.501385571,6.727104233
ENSG00000173614,0.005820428,-0.478146429,-0.449955477,0.116285753
ENSG00000173621,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000173627,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000173638,6.782899964,6.938377396,7.168739474,7.256381483
ENSG00000173641,-2.680284941,-2.680284941,-2.680284941,-0.923625457
ENSG00000173653,-2.680284941,-2.680284941,-0.765985083,-1.549634774
ENSG00000173660,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000173673,7.325836736,7.211535305,7.070140386,7.171634863
ENSG00000173681,1.937651769,2.631410723,2.336990983,1.880546451
ENSG00000173692,5.31218739,5.688427784,5.394514388,4.211715237
ENSG00000173698,0.005820428,0.766556945,0.799221271,0.868911725
ENSG00000173702,2.704042166,3.148167534,3.434698521,3.696154817
ENSG00000173715,6.97343627,6.594853454,6.568595322,6.377001636
ENSG00000173728,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000173744,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000173757,4.061139861,4.417333787,4.227570295,3.88921133
ENSG00000173786,0.363698052,1.085847204,0.799221271,-0.154643054
ENSG00000173805,-2.680284941,-2.680284941,-0.449955477,0.714310345
ENSG00000173812,-1.749770001,-1.753980055,-1.736849044,-0.488494342
ENSG00000173818,6.695101897,6.567336858,6.724078288,6.360803808
ENSG00000173821,6.958758098,6.81960693,6.724078288,6.393019621
ENSG00000173825,5.396899197,5.146269817,4.870206129,4.197192407
ENSG00000173838,3.40804233,3.193177618,3.472624796,2.956992917
ENSG00000173846,5.68939111,5.333819624,5.672223314,5.488072877
ENSG00000173848,-1.749770001,-1.753980055,-2.680284941,-0.923625457
ENSG00000173852,5.649325225,4.950441675,5.313238139,5.248518143
ENSG00000173875,0.889142228,0.188168011,0.219223228,0.116285753
ENSG00000173889,4.885303724,4.876479252,5.062777233,4.797445131
ENSG00000173890,4.701603855,4.903815408,5.276187372,5.1463846
ENSG00000173894,4.132631764,3.884121323,3.90587315,4.122300905
ENSG00000173914,-1.188733326,-0.792289112,-1.736849044,-2.680284941
ENSG00000173917,3.554070861,2.260505611,2.5292078,2.08369099
ENSG00000173926,4.317841306,4.739052041,4.973013818,5.02828471
ENSG00000173930,4.416624403,4.426787259,4.99923543,4.89065043
ENSG00000173933,3.654643366,3.562572738,3.9333321,2.773386108
ENSG00000173950,2.429091421,2.420477736,2.934464546,2.469366435
ENSG00000173960,1.989921838,1.568253443,2.761421936,2.469366435
ENSG00000173992,4.677901269,4.298779212,4.205216917,3.88921133
ENSG00000174004,6.359880306,6.499521422,6.024723135,6.341123261
ENSG00000174007,-1.188733326,-1.194443566,-1.736849044,-0.923625457
ENSG00000174010,3.086612661,3.66198192,4.696798923,4.952486918
ENSG00000174038,-2.680284941,-0.478146429,-2.680284941,-2.680284941
ENSG00000174080,4.255152721,3.677904002,4.1360004,3.654237816
ENSG00000174106,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000174109,4.377918977,4.723794214,3.99977648,4.475133391
ENSG00000174125,1.576659525,1.085847204,1.669162374,2.145510888
ENSG00000174130,4.685845478,5.020796478,4.73630925,5.719097345
ENSG00000174137,-1.188733326,-1.194443566,-0.190866838,-1.549634774
ENSG00000174145,-2.680284941,-2.680284941,-1.171245043,-0.923625457
ENSG00000174151,0.005820428,0.35590515,1.020192133,0.541130891
ENSG00000174165,1.989921838,1.818582202,2.01591903,2.316507014
ENSG00000174173,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000174177,6.458239735,6.375641083,6.105396521,6.180596669
ENSG00000174197,8.691007025,9.089866966,9.04901675,8.860663106
ENSG00000174206,0.995240859,1.265176444,0.799221271,2.562957301
ENSG00000174227,6.111225093,6.336052421,6.394308643,6.19162817
ENSG00000174231,6.430139133,6.584332165,6.187509377,6.304329822
ENSG00000174238,8.673135094,9.074913179,8.971669639,9.1351862
ENSG00000174282,7.722292882,8.074578919,7.983245186,7.886261199
ENSG00000174292,2.226153409,2.926196489,3.545611264,2.773386108
ENSG00000174307,6.105313658,6.29534669,6.457140747,5.662074728
ENSG00000174326,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000174332,0.514055174,1.347120368,1.852933739,1.360998452
ENSG00000174339,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000174358,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000174370,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000174373,3.808096773,3.66198192,3.228493874,3.632813582
ENSG00000174428,2.310783771,2.17333514,2.564758579,1.727255234
ENSG00000174437,5.653382257,6.096462377,6.226877222,5.970359065
ENSG00000174448,0.005820428,-0.478146429,1.11915879,-0.154643054
ENSG00000174453,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000174456,0.514055174,-0.792289112,-0.449955477,-0.923625457
ENSG00000174460,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000174469,-2.680284941,-2.680284941,-1.736849044,-1.549634774
ENSG00000174482,-1.188733326,-0.478146429,-2.680284941,-0.488494342
ENSG00000174483,1.937651769,1.759953289,1.020192133,1.008537644
ENSG00000174485,5.453835635,5.727200714,5.998964829,6.045247468
ENSG00000174498,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000174501,6.768009491,6.749765666,6.866204772,5.935785345
ENSG00000174514,6.160517726,6.378079672,6.876850925,7.09732544
ENSG00000174516,4.255152721,4.518063626,5.06898016,4.413649431
ENSG00000174529,2.390723495,2.899285086,3.472624796,3.088715192
ENSG00000174547,4.952698948,4.509191514,4.99923543,4.655931322
ENSG00000174562,-0.21306264,-0.792289112,0.67459429,0.714310345
ENSG00000174567,-2.680284941,-2.680284941,-1.736849044,-1.549634774
ENSG00000174576,1.937651769,0.98706569,1.532202963,1.252804883
ENSG00000174579,4.785326324,5.79446956,5.63507917,6.209828602
ENSG00000174586,5.89868224,6.0015967,5.51299641,6.217044968
ENSG00000174607,0.195827878,-1.753980055,-1.736849044,-0.923625457
ENSG00000174628,6.202655194,6.428360337,6.243425762,6.25259508
ENSG00000174652,2.390723495,1.424659038,2.377537809,1.880546451
ENSG00000174667,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000174669,2.089102212,2.420477736,2.01591903,1.555718459
ENSG00000174684,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000174697,1.094068462,1.498242034,2.416976153,3.088715192
ENSG00000174705,4.265791814,4.963491296,5.135508108,4.872484876
ENSG00000174738,7.216289552,7.247989031,7.038880987,7.313043096
ENSG00000174748,-1.749770001,-1.753980055,-0.449955477,-0.923625457
ENSG00000174775,8.639783552,8.76273298,8.126181195,7.900898366
ENSG00000174780,5.777526983,5.776096209,6.3868795,6.037115937
ENSG00000174791,3.349231724,3.004043771,3.805429598,2.73368438
ENSG00000174792,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000174796,-2.680284941,-2.680284941,-1.171245043,-2.680284941
ENSG00000174799,-2.680284941,-2.680284941,-2.680284941,-0.923625457
ENSG00000174804,1.576659525,1.981399858,2.01591903,1.805935849
ENSG00000174827,0.774617096,-0.001668967,0.219223228,1.008537644
ENSG00000174839,3.287921482,3.418382531,3.834848367,3.88921133
ENSG00000174840,8.900933437,8.910291631,8.736187673,9.235869265
ENSG00000174842,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000174844,4.693746182,5.521991531,5.438297203,5.734265619
