ensembl_gene_id,SYMBOL,logFC,logCPM,PValue,FDR,ROS hallmark
ENSG00000047644,WWC3,0.46150302,4.74463484,2.88E-06,1.61E-05,
ENSG00000147121,KRBOX4,0.461023599,5.067688305,4.63E-08,3.16E-07,
ENSG00000154065,ANKRD29,0.459991824,6.898942034,1.89E-20,3.70E-19,
ENSG00000196220,SRGAP3,0.459944007,5.718340141,1.20E-09,9.61E-09,
ENSG00000145016,RUBCN,0.459289452,4.438783734,6.55E-05,0.000304313,
ENSG00000067141,NEO1,0.459168148,5.757705107,2.43E-10,2.09E-09,
ENSG00000075624,ACTB,0.458240081,4.60082245,0.000117232,0.000526403,
ENSG00000198933,TBKBP1,0.457953377,5.472899747,6.67E-10,5.49E-09,
ENSG00000056487,PHF21B,0.457902078,4.706252667,6.35E-06,3.41E-05,
ENSG00000157168,NRG1,0.457709076,5.256103512,3.55E-07,2.21E-06,
ENSG00000173930,SLCO4C1,0.457347696,4.805233723,2.81E-06,1.57E-05,
ENSG00000144560,VGLL4,0.457033671,3.938820897,0.000210267,0.000907119,
ENSG00000161813,LARP4,0.455672456,5.824165544,7.53E-11,6.75E-10,
ENSG00000105926,PALS2,0.455551934,5.513990601,5.67E-09,4.21E-08,
ENSG00000288558,DUS4L-BCAP29,0.455204519,5.171756989,2.23E-08,1.57E-07,
ENSG00000100024,UPB1,0.454771962,5.181959323,1.98E-08,1.40E-07,
ENSG00000087303,NID2,0.454642468,0.935288517,0.250656699,0.389148987,
ENSG00000104219,ZDHHC2,0.454642468,1.146573961,0.250656699,0.389148987,
ENSG00000135164,DMTF1,0.454642468,0.002842733,0.250656699,0.389148987,
ENSG00000162105,SHANK2,0.454642468,0.679357053,0.250656699,0.389148987,
ENSG00000171587,DSCAM,0.454642468,0.653194547,0.250656699,0.389148987,
ENSG00000205869,KRTAP5-1,0.454642468,0.78260432,0.250656699,0.389148987,
ENSG00000277481,PKD1L3,0.454642468,1.241420027,0.250656699,0.389148987,
ENSG00000172889,EGFL7,0.454558437,5.467951001,8.87E-09,6.44E-08,
ENSG00000180543,TSPYL5,0.454271125,7.12665313,8.94E-20,1.66E-18,
ENSG00000160539,PLPP7,0.452964832,7.826177031,4.85E-21,9.90E-20,
ENSG00000099246,RAB18,0.452758851,4.95536889,2.44E-06,1.37E-05,
ENSG00000167634,NLRP7,0.452685392,4.640194093,2.49E-05,0.000123338,
ENSG00000075539,FRYL,0.451753125,5.972821478,1.57E-13,1.78E-12,
ENSG00000123815,COQ8B,0.451255206,3.110289124,0.014351883,0.041531675,
ENSG00000130150,MOSPD2,0.450843538,3.926690846,0.001089349,0.004138103,
ENSG00000158615,PPP1R15B,0.450180497,5.96946594,8.11E-12,7.96E-11,
ENSG00000127554,GFER,0.448264833,1.921428649,0.077924371,0.169830058,
ENSG00000131650,KREMEN2,0.448264833,1.823556139,0.077924371,0.169830058,
ENSG00000156469,MTERF3,0.448264833,1.987948629,0.077924371,0.169830058,
ENSG00000185888,PRSS38,0.448264833,2.692835876,0.077924371,0.169830058,
ENSG00000182329,KIAA2012,0.448226284,5.215383068,3.70E-07,2.30E-06,
ENSG00000184110,EIF3C,0.447840126,7.096266464,1.13E-12,1.19E-11,
ENSG00000169684,CHRNA5,0.44766373,4.083403111,0.000750719,0.002946168,
ENSG00000080561,MID2,0.447449228,5.152079854,2.32E-08,1.63E-07,
ENSG00000137843,PAK6,0.447009158,4.908379751,8.42E-06,4.46E-05,
ENSG00000054523,KIF1B,0.446683722,6.48709615,2.82E-16,4.07E-15,
ENSG00000178852,EFCAB13,0.446674732,3.695633693,0.004091396,0.013863961,
ENSG00000188976,NOC2L,0.446491836,6.727072502,6.26E-19,1.10E-17,
ENSG00000015676,NUDCD3,0.446230489,1.21167419,0.213224694,0.337866359,
ENSG00000179869,ABCA13,0.445401482,3.307312019,0.003604321,0.012336743,
ENSG00000127914,AKAP9,0.445095196,7.053811718,4.15E-20,7.90E-19,
ENSG00000155511,GRIA1,0.444907484,1.86583668,0.067701093,0.151913736,
ENSG00000138134,STAMBPL1,0.444486586,5.719130795,7.97E-09,5.82E-08,
ENSG00000168014,C2CD3,0.444262279,5.002432821,1.12E-07,7.43E-07,
ENSG00000247595,SPTY2D1OS,0.444207902,3.602158915,0.0031759,0.010967188,
ENSG00000077312,SNRPA,0.444207245,5.577512715,1.78E-08,1.26E-07,
ENSG00000084444,FAM234B,0.443640591,9.153789782,3.73E-19,6.63E-18,
ENSG00000173473,SMARCC1,0.442515745,6.070643282,3.17E-11,2.94E-10,
ENSG00000093217,XYLB,0.442058207,2.520383605,0.058888845,0.134362532,
ENSG00000170871,KIAA0232,0.441824926,6.19072473,3.19E-12,3.25E-11,
ENSG00000170348,TMED10,0.441651849,4.845102214,4.20E-05,0.000199682,
ENSG00000111879,FAM184A,0.441612466,3.307851601,0.006609386,0.021079934,
ENSG00000134278,SPIRE1,0.441158905,5.623259933,2.73E-10,2.34E-09,
ENSG00000143319,ISG20L2,0.440928029,2.995220786,0.018087686,0.051320928,
ENSG00000131873,CHSY1,0.440401736,3.408346218,0.005814498,0.018780214,
ENSG00000067208,EVI5,0.440354635,2.321562076,0.182167063,0.298133736,
ENSG00000100697,DICER1,0.440354635,1.512431659,0.182167063,0.298133736,
ENSG00000114850,SSR3,0.440354635,1.317883307,0.182167063,0.298133736,
ENSG00000115109,EPB41L5,0.440354635,1.378238074,0.182167063,0.298133736,
ENSG00000130706,ADRM1,0.440354635,1.026358144,0.182167063,0.298133736,
ENSG00000143850,PLEKHA6,0.440354635,1.751085383,0.182167063,0.298133736,
ENSG00000187634,SAMD11,0.440354635,1.541666347,0.182167063,0.298133736,
ENSG00000148950,IMMP1L,0.43995541,4.918993434,1.01E-05,5.28E-05,
ENSG00000140320,BAHD1,0.439783625,5.13908366,1.23E-06,7.16E-06,
ENSG00000157782,CABP1,0.439175957,9.245017501,1.77E-19,3.23E-18,
ENSG00000145623,OSMR,0.439061137,9.599265406,3.29E-20,6.31E-19,
ENSG00000114796,KLHL24,0.438991235,6.931959014,6.14E-18,9.98E-17,
ENSG00000175334,BANF1,0.438746782,5.207712897,1.06E-07,7.01E-07,
ENSG00000176422,SPRYD4,0.438366927,4.265149234,0.001492399,0.005565273,
ENSG00000205045,SLFN12L,0.438233647,6.072312425,5.23E-11,4.77E-10,
ENSG00000107611,CUBN,0.438063016,6.168973704,2.40E-13,2.67E-12,
ENSG00000166847,DCTN5,0.437727724,6.21333743,1.31E-11,1.26E-10,
ENSG00000227059,ANHX,0.437132738,6.739343115,2.03E-17,3.17E-16,
ENSG00000166478,ZNF143,0.436925194,5.481469519,1.47E-07,9.54E-07,
ENSG00000009830,POMT2,0.43653636,4.483322364,0.000346557,0.001443574,
ENSG00000114316,USP4,0.43653636,4.020019671,0.000346557,0.001443574,
ENSG00000067221,STOML1,0.436306615,3.767142515,0.003492026,0.011989354,
ENSG00000158806,NPM2,0.43626683,5.731982253,1.43E-11,1.37E-10,
ENSG00000011021,CLCN6,0.436018194,1.597320484,0.156188895,0.259408273,
ENSG00000256812,CAPNS2,0.435935749,5.956226743,1.13E-11,1.09E-10,
ENSG00000072818,ACAP1,0.435878825,6.796225955,1.41E-25,3.77E-24,
ENSG00000107036,RIC1,0.435744861,6.896628336,4.54E-19,8.05E-18,
ENSG00000089154,GCN1,0.435671355,5.899046569,2.81E-10,2.40E-09,
ENSG00000102878,HSF4,0.435495902,3.245457709,0.010718122,0.031774975,
ENSG00000120509,PDZD11,0.435047655,5.400338578,2.04E-07,1.31E-06,
ENSG00000146215,CRIP3,0.434961991,6.397338901,1.66E-16,2.43E-15,
ENSG00000167964,RAB26,0.434156586,4.922233503,1.74E-05,8.79E-05,
ENSG00000196739,COL27A1,0.43386388,6.249055875,6.18E-14,7.28E-13,
ENSG00000162650,ATXN7L2,0.433422952,5.277056064,2.77E-08,1.92E-07,
ENSG00000160613,PCSK7,0.432951084,4.209058629,0.000550256,0.002212075,
ENSG00000185947,ZNF267,0.43250423,2.82063551,0.029752388,0.075977181,
ENSG00000108591,DRG2,0.432496105,6.175254952,8.36E-12,8.18E-11,
ENSG00000104814,MAP4K1,0.432447695,3.457376459,0.007269321,0.02302832,
ENSG00000166920,C15orf48,0.432403837,4.246697822,0.00048604,0.001990627,
ENSG00000132716,DCAF8,0.432204585,5.789621223,8.33E-11,7.43E-10,
ENSG00000029534,ANK1,0.431442438,5.333651131,1.22E-07,8.05E-07,
ENSG00000173546,CSPG4,0.43089554,7.482372128,3.72E-19,6.61E-18,
ENSG00000153815,CMIP,0.430581954,5.426261161,7.58E-08,5.09E-07,
ENSG00000141503,MINK1,0.430265726,5.882611676,2.55E-10,2.18E-09,
ENSG00000065911,MTHFD2,0.430046014,1.939604575,0.115797352,0.222721466,
ENSG00000085872,CHERP,0.429276378,5.26939282,6.13E-07,3.68E-06,
ENSG00000167325,RRM1,0.428732761,7.626709302,6.25E-19,1.10E-17,
ENSG00000135763,URB2,0.428273931,6.968015826,3.03E-18,5.07E-17,
ENSG00000164190,NIPBL,0.42818458,8.853654684,2.92E-19,5.25E-18,
ENSG00000213215,OR2F1,0.427902331,2.116577236,0.100049439,0.212768438,
ENSG00000144852,NR1I2,0.427798015,5.294148713,2.64E-07,1.67E-06,
ENSG00000111245,MYL2,0.427536074,4.376158273,0.000601873,0.002407687,
ENSG00000185924,RTN4RL1,0.427107931,4.303460325,0.000531496,0.002142302,
ENSG00000169327,OR5AU1,0.426127161,1.544383042,0.086606252,0.186675234,
ENSG00000162927,PUS10,0.424797877,3.433890509,0.010336567,0.030863084,
ENSG00000099840,IZUMO4,0.424632999,1.461726671,0.075093358,0.164835456,
ENSG00000186205,MTARC1,0.423367466,4.762579695,3.99E-07,2.46E-06,
ENSG00000004809,SLC22A16,0.423366362,4.384074808,0.000136448,0.000604022,
ENSG00000079156,OSBPL6,0.423235799,7.068186143,1.30E-20,2.59E-19,
ENSG00000081014,AP4E1,0.423152816,5.942331019,1.00E-09,8.09E-09,
ENSG00000122136,OBP2A,0.423094955,4.813422213,0.00012066,0.000540006,
ENSG00000103160,HSDL1,0.421722112,6.594249022,6.07E-16,8.53E-15,
ENSG00000235109,ZSCAN31,0.421529723,3.412498826,0.004764711,0.015607765,
ENSG00000153930,ANKFN1,0.421297345,2.527293863,0.049351596,0.114224385,
ENSG00000171453,POLR1C,0.421009494,5.056397397,4.01E-05,0.000191027,
ENSG00000177054,ZDHHC13,0.420640687,5.749331701,3.22E-08,2.23E-07,
ENSG00000173926,MARCHF3,0.420618488,4.851525071,3.14E-05,0.000152805,
ENSG00000048162,NOP16,0.420452831,2.555659184,0.043005031,0.101068032,
ENSG00000162482,AKR7A3,0.420452831,3.246180175,0.043005031,0.101068032,
ENSG00000250305,TRMT9B,0.420452831,2.802645643,0.043005031,0.101068032,
ENSG00000198088,NUP62CL,0.420313245,3.39673604,0.003248744,0.011204494,
ENSG00000077238,IL4R,0.42023667,5.280671718,2.26E-06,1.27E-05,
ENSG00000107929,LARP4B,0.419971978,7.076063312,5.91E-18,9.62E-17,
ENSG00000146955,RAB19,0.41843543,3.175307943,0.028610489,0.073198965,
ENSG00000168264,IRF2BP2,0.417203958,4.278892845,0.000812078,0.003173707,
ENSG00000188505,NCCRP1,0.41719339,7.477343592,7.73E-17,1.16E-15,
ENSG00000130775,THEMIS2,0.417005844,4.779401262,3.02E-05,0.000147692,
ENSG00000204928,GRXCR2,0.416856921,5.636478064,4.83E-08,3.29E-07,
ENSG00000117298,ECE1,0.416554238,5.714320238,2.99E-08,2.08E-07,
ENSG00000113594,LIFR,0.416346044,6.60672237,6.86E-17,1.04E-15,
ENSG00000226887,ERVMER34-1,0.416165008,3.07151893,0.014711522,0.042461697,
ENSG00000167196,FBXO22,0.414728196,5.742635868,7.43E-10,6.08E-09,
ENSG00000134186,PRPF38B,0.414549288,7.203413413,2.91E-17,4.50E-16,
ENSG00000114023,FAM162A,0.414418795,3.797274254,0.006733529,0.021447861,
ENSG00000158195,WASF2,0.414093932,4.631929677,6.05E-05,0.000282578,
ENSG00000099204,ABLIM1,0.413779315,3.831957717,0.00457863,0.0150594,
ENSG00000166862,CACNG2,0.413356636,8.460951203,2.05E-18,3.47E-17,
ENSG00000143318,CASQ1,0.41324457,3.644822117,0.00312179,0.01079715,
ENSG00000166340,TPP1,0.412400844,4.131227444,0.00146101,0.005458224,
ENSG00000168237,GLYCTK,0.412069642,8.54975822,4.97E-17,7.57E-16,
ENSG00000108587,GOSR1,0.411921816,6.23581429,4.90E-12,4.91E-11,
ENSG00000143486,EIF2D,0.411860103,4.339968173,0.000780341,0.003056525,
ENSG00000203326,ZNF525,0.411674311,4.090280945,0.000607932,0.002430825,
ENSG00000079335,CDC14A,0.411422097,4.065343123,0.000418504,0.00173028,
ENSG00000083099,LYRM2,0.411422097,4.373508041,0.000418504,0.00173028,
ENSG00000132635,PCED1A,0.411127376,4.208905665,0.00025487,0.00108384,
ENSG00000165637,VDAC2,0.41087154,4.327979475,0.000155515,0.000683965,
ENSG00000116254,CHD5,0.41081277,4.284950848,0.000137485,0.000608394,
ENSG00000166960,CCDC178,0.410407632,5.952678886,4.98E-13,5.43E-12,
ENSG00000131381,RBSN,0.409760381,6.187491313,5.46E-11,4.97E-10,
ENSG00000174130,TLR6,0.409672563,5.196018668,4.00E-06,2.20E-05,
ENSG00000171298,GAA,0.409252594,5.233966401,4.04E-07,2.49E-06,
ENSG00000021574,SPAST,0.409234486,5.107518512,3.58E-07,2.23E-06,
ENSG00000116191,RALGPS2,0.407140874,6.258020006,2.48E-11,2.33E-10,
ENSG00000179846,NKPD1,0.407132353,6.494659938,1.30E-10,1.14E-09,
ENSG00000149091,DGKZ,0.40702315,5.213441318,3.84E-06,2.11E-05,
ENSG00000131844,MCCC2,0.407012879,5.054691095,6.23E-06,3.36E-05,
ENSG00000105401,CDC37,0.406956327,5.204136971,4.94E-05,0.000233325,
ENSG00000243789,JMJD7,0.406938853,4.876072889,8.07E-05,0.00037067,
ENSG00000105605,CACNG7,0.406924315,4.540660541,0.000116679,0.00052411,
ENSG00000278318,ZNF229,0.406806917,4.16708654,0.000961534,0.003681206,
ENSG00000235711,ANKRD34C,0.406702298,3.903846033,0.002993438,0.010418153,
ENSG00000107554,DNMBP,0.406579,3.599902713,0.00734384,0.023229433,
ENSG00000167261,DPEP2,0.406532858,3.498119545,0.009519242,0.028639828,
ENSG00000253767,PCDHGA8,0.40650732,3.466047807,0.010844418,0.032038885,
ENSG00000134460,IL2RA,0.406479894,3.200468607,0.012359511,0.036143058,
ENSG00000121413,ZSCAN18,0.406450362,3.485610098,0.014092887,0.04081936,
ENSG00000198865,CCDC152,0.406450362,4.139239195,0.014092887,0.04081936,
ENSG00000164929,BAALC,0.40630545,2.983825861,0.023951519,0.063213163,
ENSG00000165192,ASB11,0.40630545,3.230365468,0.023951519,0.063213163,
ENSG00000157036,EXOG,0.406260617,3.281010668,0.027390015,0.070282616,
ENSG00000203877,RIPPLY2,0.406211313,2.739326838,0.031344873,0.079743603,
ENSG00000187678,SPRY4,0.405522315,2.325934284,0.095608256,0.204248678,
ENSG00000134369,NAV1,0.405440308,8.359916006,1.04E-17,1.65E-16,
ENSG00000103415,HMOX2,0.405233406,6.28812311,3.85E-14,4.61E-13,ROS
ENSG00000163803,PLB1,0.405178698,1.757438341,0.128283591,0.238825928,
ENSG00000101191,DIDO1,0.404988905,7.243457332,1.85E-18,3.15E-17,
ENSG00000095585,BLNK,0.404949945,1.982717782,0.149135411,0.254218579,
ENSG00000128487,SPECC1,0.404949945,2.146178328,0.149135411,0.254218579,
ENSG00000215251,FASTKD5,0.404664369,2.320716679,0.173900759,0.28537021,
ENSG00000214595,EML6,0.404377092,7.629201839,4.52E-17,6.92E-16,
ENSG00000185453,ZSWIM9,0.404297796,1.625244372,0.203523003,0.324557517,
ENSG00000116668,SWT1,0.404051285,5.598572776,2.09E-09,1.63E-08,
ENSG00000023516,AKAP11,0.404042326,4.895815403,1.58E-05,8.04E-05,
ENSG00000168658,VWA3B,0.403810069,1.372998339,0.23927975,0.373624053,
ENSG00000171827,ZNF570,0.403810069,0.739638915,0.23927975,0.373624053,
ENSG00000175110,MRPS22,0.403810069,0.895015997,0.23927975,0.373624053,
ENSG00000246922,UBAP1L,0.403810069,1.181059171,0.23927975,0.373624053,
ENSG00000089335,ZNF302,0.403250311,6.663429209,7.21E-14,8.48E-13,
ENSG00000159374,M1AP,0.403129239,0.886475996,0.282973214,0.433641267,
ENSG00000160321,ZNF208,0.403129239,1.09450235,0.282973214,0.433641267,
ENSG00000183172,SMDT1,0.403129239,1.260835379,0.282973214,0.433641267,
ENSG00000127526,SLC35E1,0.402622534,4.453416882,0.000339943,0.001417957,
ENSG00000004534,RBM6,0.402590399,6.277764801,1.78E-09,1.40E-08,
ENSG00000175324,LSM1,0.402269808,4.3211313,0.000558886,0.002242341,
ENSG00000051180,RAD51,0.402112315,0.599611334,0.337296466,0.504531424,
ENSG00000178919,FOXE1,0.402112315,0.38370949,0.337296466,0.504531424,
ENSG00000189051,RNF222,0.402112315,0.904985239,0.337296466,0.504531424,
ENSG00000242173,ARHGDIG,0.402112315,0.961938725,0.337296466,0.504531424,
ENSG00000175376,EIF1AD,0.401493495,5.971319239,5.19E-10,4.33E-09,
ENSG00000048405,ZNF800,0.40132624,5.579543128,1.03E-07,6.83E-07,
ENSG00000091262,ABCC6,0.40129183,7.153532781,1.20E-15,1.63E-14,
ENSG00000173535,TNFRSF10C,0.401046453,4.988840261,1.93E-05,9.71E-05,
ENSG00000105520,PLPPR2,0.400428868,0.622840056,0.406637285,0.584831501,
ENSG00000120333,MRPS14,0.400428868,-0.188393542,0.406637285,0.584831501,
ENSG00000130638,ATXN10,0.400428868,0.529284951,0.406637285,0.584831501,
ENSG00000160345,C9orf116,0.400428868,0.737571119,0.406637285,0.584831501,
ENSG00000161021,MAML1,0.400428868,0.937442914,0.406637285,0.584831501,
ENSG00000164418,GRIK2,0.400428868,0.665166879,0.406637285,0.584831501,
ENSG00000184389,A3GALT2,0.400428868,0.568790342,0.406637285,0.584831501,
ENSG00000240021,TEX35,0.400428868,0.774915799,0.406637285,0.584831501,
ENSG00000142609,CFAP74,0.399442951,3.421609947,0.006172029,0.019809227,
ENSG00000196531,NACA,0.398935232,6.808530565,2.55E-17,3.96E-16,
ENSG00000170836,PPM1D,0.398608474,5.360876268,4.71E-07,2.87E-06,
ENSG00000011451,WIZ,0.397104174,-0.156548486,0.499238327,0.682782652,
ENSG00000103995,CEP152,0.397104174,0.20012012,0.499238327,0.682782652,
ENSG00000104883,PEX11G,0.397104174,-0.553587091,0.499238327,0.682782652,
ENSG00000109436,TBC1D9,0.397104174,0.250030996,0.499238327,0.682782652,
ENSG00000139343,SNRPF,0.397104174,-0.190479311,0.499238327,0.682782652,
ENSG00000139648,KRT71,0.397104174,-0.257537795,0.499238327,0.682782652,
ENSG00000143149,ALDH9A1,0.397104174,0.344608079,0.499238327,0.682782652,
ENSG00000152894,PTPRK,0.397104174,-0.064643327,0.499238327,0.682782652,
ENSG00000167103,PIP5KL1,0.397104174,-0.071017567,0.499238327,0.682782652,
ENSG00000170324,FRMPD2,0.397104174,0.016849485,0.499238327,0.682782652,
ENSG00000177291,GJD4,0.397104174,-0.369219547,0.499238327,0.682782652,
ENSG00000188822,CNR2,0.397104174,-0.191719334,0.499238327,0.682782652,
ENSG00000189269,DRICH1,0.397104174,-0.06175028,0.499238327,0.682782652,
ENSG00000198363,ASPH,0.397104174,-0.285803227,0.499238327,0.682782652,
ENSG00000256537,SMIM10L1,0.397104174,0.549024403,0.499238327,0.682782652,
ENSG00000091039,OSBPL8,0.397081264,6.916137872,1.78E-16,2.59E-15,
ENSG00000144843,ADPRH,0.39652763,6.486607185,1.23E-13,1.41E-12,
ENSG00000214046,SMIM7,0.396487529,6.784670017,1.11E-14,1.41E-13,
ENSG00000166971,AKTIP,0.39629701,4.904499229,8.54E-06,4.52E-05,
ENSG00000163817,SLC6A20,0.395224802,5.135120752,2.26E-05,0.000112651,
ENSG00000101181,MTG2,0.393627172,7.09300787,2.09E-13,2.35E-12,
ENSG00000127191,TRAF2,0.393581739,4.47888185,0.000578928,0.002318179,
ENSG00000161638,ITGA5,0.393155105,4.554788795,9.80E-05,0.000445111,
ENSG00000213799,ZNF845,0.392292644,2.99629184,0.051619165,0.119156436,
ENSG00000165259,HDX,0.39151398,4.143949784,0.008677883,0.026427607,
ENSG00000118898,PPL,0.391497773,6.639045617,1.76E-12,1.83E-11,
ENSG00000046651,OFD1,0.391197272,6.005573976,4.14E-10,3.48E-09,
ENSG00000168214,RBPJ,0.390407557,7.388143206,3.65E-16,5.22E-15,
ENSG00000112208,BAG2,0.38994771,5.304914049,9.16E-07,5.41E-06,
ENSG00000228594,FNDC10,0.389879663,3.357437562,0.012828455,0.037428232,
ENSG00000151422,FER,0.389732787,4.866022247,2.33E-05,0.000116105,
ENSG00000204967,PCDHA4,0.389613666,4.48231715,0.000552676,0.002220344,
ENSG00000135472,FAIM2,0.389558098,4.230202719,0.000119716,0.000536371,
ENSG00000169519,METTL15,0.389311171,5.537526695,3.35E-07,2.09E-06,
ENSG00000089682,RBM41,0.389191281,2.400477102,0.078644377,0.171122651,
ENSG00000127804,METTL16,0.389191281,3.062623897,0.078644377,0.171122651,
ENSG00000148200,NR6A1,0.388453902,7.636624175,6.73E-17,1.02E-15,
ENSG00000104823,ECH1,0.388365199,3.71992764,0.003823768,0.013014881,
ENSG00000176563,CNTD1,0.387866502,3.062885867,0.019043758,0.05374601,
ENSG00000165309,ARMC3,0.387850449,2.182029001,0.090751467,0.194793365,
ENSG00000173960,UBXN2A,0.387850449,2.308783209,0.090751467,0.194793365,
ENSG00000023697,DERA,0.387455234,-0.681192278,0.635592412,0.831809172,
ENSG00000034677,RNF19A,0.387455234,-0.773037162,0.635592412,0.831809172,
ENSG00000039068,CDH1,0.387455234,-0.187261313,0.635592412,0.831809172,
ENSG00000040275,SPDL1,0.387455234,-0.727784876,0.635592412,0.831809172,
ENSG00000064763,FAR2,0.387455234,0.639186452,0.635592412,0.831809172,
ENSG00000076382,SPAG5,0.387455234,-0.591198325,0.635592412,0.831809172,
ENSG00000081181,ARG2,0.387455234,-0.637348828,0.635592412,0.831809172,
ENSG00000085733,CTTN,0.387455234,-1.038658365,0.635592412,0.831809172,
ENSG00000085832,EPS15,0.387455234,-0.777118014,0.635592412,0.831809172,
ENSG00000100033,PRODH,0.387455234,-0.510476825,0.635592412,0.831809172,
ENSG00000100034,PPM1F,0.387455234,0.6769785,0.635592412,0.831809172,
ENSG00000104856,RELB,0.387455234,-1.223533508,0.635592412,0.831809172,
ENSG00000105227,PRX,0.387455234,-1.222425693,0.635592412,0.831809172,
ENSG00000105246,EBI3,0.387455234,-0.58942987,0.635592412,0.831809172,
ENSG00000105808,RASA4,0.387455234,-1.223295952,0.635592412,0.831809172,
ENSG00000110881,ASIC1,0.387455234,-1.042185257,0.635592412,0.831809172,
ENSG00000111206,FOXM1,0.387455234,-1.159010977,0.635592412,0.831809172,
ENSG00000113525,IL5,0.387455234,-0.986228814,0.635592412,0.831809172,
ENSG00000117000,RLF,0.387455234,-0.094138251,0.635592412,0.831809172,
ENSG00000117862,TXNDC12,0.387455234,-0.874132997,0.635592412,0.831809172,
ENSG00000118690,ARMC2,0.387455234,-0.728623334,0.635592412,0.831809172,
ENSG00000120498,TEX11,0.387455234,-0.591595675,0.635592412,0.831809172,
ENSG00000122687,MRM2,0.387455234,-0.50875903,0.635592412,0.831809172,
ENSG00000126254,RBM42,0.387455234,-1.159821378,0.635592412,0.831809172,
ENSG00000132128,LRRC41,0.387455234,-0.630810459,0.635592412,0.831809172,
ENSG00000132589,FLOT2,0.387455234,-0.982777318,0.635592412,0.831809172,
ENSG00000132825,PPP1R3D,0.387455234,-0.391143746,0.635592412,0.831809172,
ENSG00000135452,TSPAN31,0.387455234,-0.979742606,0.635592412,0.831809172,
ENSG00000135828,RNASEL,0.387455234,-1.161205057,0.635592412,0.831809172,
ENSG00000136238,RAC1,0.387455234,-0.321788365,0.635592412,0.831809172,
ENSG00000137270,GCM1,0.387455234,-0.686892393,0.635592412,0.831809172,
ENSG00000138029,HADHB,0.387455234,-0.279813121,0.635592412,0.831809172,
ENSG00000138964,PARVG,0.387455234,-0.680425135,0.635592412,0.831809172,
ENSG00000139540,SLC39A5,0.387455234,-0.87731267,0.635592412,0.831809172,
ENSG00000143248,RGS5,0.387455234,-0.592255478,0.635592412,0.831809172,
ENSG00000145216,FIP1L1,0.387455234,-0.472689513,0.635592412,0.831809172,
ENSG00000152926,ZNF117,0.387455234,-1.038245185,0.635592412,0.831809172,
ENSG00000155957,TMBIM4,0.387455234,-0.54766876,0.635592412,0.831809172,
ENSG00000163738,MTHFD2L,0.387455234,-0.431713357,0.635592412,0.831809172,
